,ha,hb,hab,pa,pb,pab_c,pab_d,irr_conj,irr_disj
3833,-0.19999999999999996,0.40000000000000013,0.10000000000000009,0.7938926261462367,0.02447174185242312,0.06194374704367034,0.48973020134229606,0.037472005191247215,0.3041624248039406
3834,-0.19999999999999996,0.40000000000000013,0.20000000000000018,0.7938926261462367,0.02447174185242312,0.0004218750578790972,0.23242687698344033,-0.024049866794544024,0.5614657491627963
3835,-0.19999999999999996,0.40000000000000013,0.30000000000000004,0.7938926261462367,0.02447174185242312,0.08320524529701309,0.052413159379202635,0.05873350344458997,0.741479466767034
3836,-0.19999999999999996,0.40000000000000013,0.40000000000000013,0.7938926261462367,0.02447174185242312,0.2863815046433399,0.0016867883172585615,0.26190976279091677,0.7922058378289781
3837,-0.19999999999999996,0.40000000000000013,0.5,0.7938926261462367,0.02447174185242312,0.5512623509313511,0.0949002518802621,0.526790609078928,0.6989923742659746
3838,-0.19999999999999996,0.40000000000000013,0.6000000000000001,0.7938926261462367,0.02447174185242312,0.8013359195876286,0.30512852980830774,0.7768641777352056,0.48876409633792894
3839,-0.19999999999999996,0.40000000000000013,0.7000000000000002,0.7938926261462367,0.02447174185242312,0.9643672493730618,0.571646111057247,0.9398955075206388,0.22224651508898963
3840,-0.19999999999999996,0.40000000000000013,0.8,0.7938926261462367,0.02447174185242312,0.9932642277502748,0.8174685537662261,0.9687924858978517,-0.02357592761998939
3841,-0.19999999999999996,0.40000000000000013,0.9000000000000001,0.7938926261462367,0.02447174185242312,0.8796798141156824,0.9715887829470102,0.8552080722632593,-0.17769615680077355
3842,-0.19999999999999996,0.40000000000000013,1.0,0.7938926261462367,0.02447174185242312,0.6564232237067,0.9894886855079641,0.631951481854277,-0.19559605936172741
3843,-0.19999999999999996,0.5,-1.0,0.7938926261462367,2.465190328815662e-32,0.010511314492036013,0.3435767762932999,0.010511314492036013,0.45031584985293677
3844,-0.19999999999999996,0.5,-0.9,0.7938926261462367,2.465190328815662e-32,0.028411217052989376,0.12032018588431734,0.028411217052989376,0.6735724402619193
3845,-0.19999999999999996,0.5,-0.8,0.7938926261462367,2.465190328815662e-32,0.1825314462337739,0.006735772249725285,0.1825314462337739,0.7871568538965114
3846,-0.19999999999999996,0.5,-0.7,0.7938926261462367,2.465190328815662e-32,0.4283538889427527,0.03563275062693823,0.4283538889427527,0.7582598755192984
3847,-0.19999999999999996,0.5,-0.6,0.7938926261462367,2.465190328815662e-32,0.6948714701916927,0.19866408041237166,0.6948714701916927,0.5952285457338651
3848,-0.19999999999999996,0.5,-0.5,0.7938926261462367,2.465190328815662e-32,0.9050997481197381,0.44873764906864877,0.9050997481197381,0.3451549770775879
3849,-0.19999999999999996,0.5,-0.3999999999999999,0.7938926261462367,2.465190328815662e-32,0.9983132116827412,0.7136184953566602,0.9983132116827412,0.08027413078957646
3850,-0.19999999999999996,0.5,-0.29999999999999993,0.7938926261462367,2.465190328815662e-32,0.9475868406207979,0.9167947547029871,0.9475868406207979,-0.12290212855675042
3851,-0.19999999999999996,0.5,-0.19999999999999996,0.7938926261462367,2.465190328815662e-32,0.7675731230165596,0.999578124942121,0.7675731230165596,-0.20568549879588427
3852,-0.19999999999999996,0.5,-0.09999999999999998,0.7938926261462367,2.465190328815662e-32,0.5102697986577039,0.9380562529563299,0.5102697986577039,-0.1441636268100932
3853,-0.19999999999999996,0.5,0.0,0.7938926261462367,2.465190328815662e-32,0.25,0.75,0.25,0.04389262614623668
3854,-0.19999999999999996,0.5,0.10000000000000009,0.7938926261462367,2.465190328815662e-32,0.06194374704367034,0.48973020134229606,0.06194374704367034,0.3041624248039406
3855,-0.19999999999999996,0.5,0.20000000000000018,0.7938926261462367,2.465190328815662e-32,0.0004218750578790972,0.23242687698344033,0.0004218750578790972,0.5614657491627963
3856,-0.19999999999999996,0.5,0.30000000000000004,0.7938926261462367,2.465190328815662e-32,0.08320524529701309,0.052413159379202635,0.08320524529701309,0.741479466767034
3857,-0.19999999999999996,0.5,0.40000000000000013,0.7938926261462367,2.465190328815662e-32,0.2863815046433399,0.0016867883172585615,0.2863815046433399,0.7922058378289781
3858,-0.19999999999999996,0.5,0.5,0.7938926261462367,2.465190328815662e-32,0.5512623509313511,0.0949002518802621,0.5512623509313511,0.6989923742659746
3859,-0.19999999999999996,0.5,0.6000000000000001,0.7938926261462367,2.465190328815662e-32,0.8013359195876286,0.30512852980830774,0.8013359195876286,0.48876409633792894
3860,-0.19999999999999996,0.5,0.7000000000000002,0.7938926261462367,2.465190328815662e-32,0.9643672493730618,0.571646111057247,0.9643672493730618,0.22224651508898963
3861,-0.19999999999999996,0.5,0.8,0.7938926261462367,2.465190328815662e-32,0.9932642277502748,0.8174685537662261,0.9932642277502748,-0.02357592761998939
3862,-0.19999999999999996,0.5,0.9000000000000001,0.7938926261462367,2.465190328815662e-32,0.8796798141156824,0.9715887829470102,0.8796798141156824,-0.17769615680077355
3863,-0.19999999999999996,0.5,1.0,0.7938926261462367,2.465190328815662e-32,0.6564232237067,0.9894886855079641,0.6564232237067,-0.19559605936172741
3864,-0.19999999999999996,0.6000000000000001,-1.0,0.7938926261462367,0.024471741852423193,0.010511314492036013,0.3435767762932999,-0.01396042736038718,0.45031584985293677
3865,-0.19999999999999996,0.6000000000000001,-0.9,0.7938926261462367,0.024471741852423193,0.028411217052989376,0.12032018588431734,0.003939475200566183,0.6735724402619193
3866,-0.19999999999999996,0.6000000000000001,-0.8,0.7938926261462367,0.024471741852423193,0.1825314462337739,0.006735772249725285,0.1580597043813507,0.7871568538965114
3867,-0.19999999999999996,0.6000000000000001,-0.7,0.7938926261462367,0.024471741852423193,0.4283538889427527,0.03563275062693823,0.40388214709032955,0.7582598755192984
3868,-0.19999999999999996,0.6000000000000001,-0.6,0.7938926261462367,0.024471741852423193,0.6948714701916927,0.19866408041237166,0.6703997283392695,0.5952285457338651
3869,-0.19999999999999996,0.6000000000000001,-0.5,0.7938926261462367,0.024471741852423193,0.9050997481197381,0.44873764906864877,0.880628006267315,0.3451549770775879
3870,-0.19999999999999996,0.6000000000000001,-0.3999999999999999,0.7938926261462367,0.024471741852423193,0.9983132116827412,0.7136184953566602,0.973841469830318,0.08027413078957646
3871,-0.19999999999999996,0.6000000000000001,-0.29999999999999993,0.7938926261462367,0.024471741852423193,0.9475868406207979,0.9167947547029871,0.9231150987683747,-0.12290212855675042
3872,-0.19999999999999996,0.6000000000000001,-0.19999999999999996,0.7938926261462367,0.024471741852423193,0.7675731230165596,0.999578124942121,0.7431013811641364,-0.20568549879588427
3873,-0.19999999999999996,0.6000000000000001,-0.09999999999999998,0.7938926261462367,0.024471741852423193,0.5102697986577039,0.9380562529563299,0.48579805680528076,-0.1441636268100932
3874,-0.19999999999999996,0.6000000000000001,0.0,0.7938926261462367,0.024471741852423193,0.25,0.75,0.22552825814757682,0.04389262614623668
3875,-0.19999999999999996,0.6000000000000001,0.10000000000000009,0.7938926261462367,0.024471741852423193,0.06194374704367034,0.48973020134229606,0.037472005191247146,0.3041624248039406
3876,-0.19999999999999996,0.6000000000000001,0.20000000000000018,0.7938926261462367,0.024471741852423193,0.0004218750578790972,0.23242687698344033,-0.024049866794544097,0.5614657491627963
3877,-0.19999999999999996,0.6000000000000001,0.30000000000000004,0.7938926261462367,0.024471741852423193,0.08320524529701309,0.052413159379202635,0.0587335034445899,0.741479466767034
3878,-0.19999999999999996,0.6000000000000001,0.40000000000000013,0.7938926261462367,0.024471741852423193,0.2863815046433399,0.0016867883172585615,0.2619097627909167,0.7922058378289781
3879,-0.19999999999999996,0.6000000000000001,0.5,0.7938926261462367,0.024471741852423193,0.5512623509313511,0.0949002518802621,0.5267906090789279,0.6989923742659746
3880,-0.19999999999999996,0.6000000000000001,0.6000000000000001,0.7938926261462367,0.024471741852423193,0.8013359195876286,0.30512852980830774,0.7768641777352054,0.48876409633792894
3881,-0.19999999999999996,0.6000000000000001,0.7000000000000002,0.7938926261462367,0.024471741852423193,0.9643672493730618,0.571646111057247,0.9398955075206387,0.22224651508898963
3882,-0.19999999999999996,0.6000000000000001,0.8,0.7938926261462367,0.024471741852423193,0.9932642277502748,0.8174685537662261,0.9687924858978516,-0.02357592761998939
3883,-0.19999999999999996,0.6000000000000001,0.9000000000000001,0.7938926261462367,0.024471741852423193,0.8796798141156824,0.9715887829470102,0.8552080722632592,-0.17769615680077355
3884,-0.19999999999999996,0.6000000000000001,1.0,0.7938926261462367,0.024471741852423193,0.6564232237067,0.9894886855079641,0.6319514818542769,-0.19559605936172741
3885,-0.19999999999999996,0.7000000000000002,-1.0,0.7938926261462367,0.09549150281252641,0.010511314492036013,0.3435767762932999,-0.0849801883204904,0.45031584985293677
3886,-0.19999999999999996,0.7000000000000002,-0.9,0.7938926261462367,0.09549150281252641,0.028411217052989376,0.12032018588431734,-0.06708028575953703,0.6735724402619193
3887,-0.19999999999999996,0.7000000000000002,-0.8,0.7938926261462367,0.09549150281252641,0.1825314462337739,0.006735772249725285,0.08703994342124749,0.7871568538965114
3888,-0.19999999999999996,0.7000000000000002,-0.7,0.7938926261462367,0.09549150281252641,0.4283538889427527,0.03563275062693823,0.33286238613022634,0.7582598755192984
3889,-0.19999999999999996,0.7000000000000002,-0.6,0.7938926261462367,0.09549150281252641,0.6948714701916927,0.19866408041237166,0.5993799673791663,0.5952285457338651
3890,-0.19999999999999996,0.7000000000000002,-0.5,0.7938926261462367,0.09549150281252641,0.9050997481197381,0.44873764906864877,0.8096082453072118,0.3451549770775879
3891,-0.19999999999999996,0.7000000000000002,-0.3999999999999999,0.7938926261462367,0.09549150281252641,0.9983132116827412,0.7136184953566602,0.9028217088702148,0.08027413078957646
3892,-0.19999999999999996,0.7000000000000002,-0.29999999999999993,0.7938926261462367,0.09549150281252641,0.9475868406207979,0.9167947547029871,0.8520953378082715,-0.12290212855675042
3893,-0.19999999999999996,0.7000000000000002,-0.19999999999999996,0.7938926261462367,0.09549150281252641,0.7675731230165596,0.999578124942121,0.6720816202040332,-0.20568549879588427
3894,-0.19999999999999996,0.7000000000000002,-0.09999999999999998,0.7938926261462367,0.09549150281252641,0.5102697986577039,0.9380562529563299,0.41477829584517756,-0.1441636268100932
3895,-0.19999999999999996,0.7000000000000002,0.0,0.7938926261462367,0.09549150281252641,0.25,0.75,0.1545084971874736,0.04389262614623668
3896,-0.19999999999999996,0.7000000000000002,0.10000000000000009,0.7938926261462367,0.09549150281252641,0.06194374704367034,0.48973020134229606,-0.033547755768856075,0.3041624248039406
3897,-0.19999999999999996,0.7000000000000002,0.20000000000000018,0.7938926261462367,0.09549150281252641,0.0004218750578790972,0.23242687698344033,-0.09506962775464732,0.5614657491627963
3898,-0.19999999999999996,0.7000000000000002,0.30000000000000004,0.7938926261462367,0.09549150281252641,0.08320524529701309,0.052413159379202635,-0.012286257515513321,0.741479466767034
3899,-0.19999999999999996,0.7000000000000002,0.40000000000000013,0.7938926261462367,0.09549150281252641,0.2863815046433399,0.0016867883172585615,0.19089000183081348,0.7922058378289781
3900,-0.19999999999999996,0.7000000000000002,0.5,0.7938926261462367,0.09549150281252641,0.5512623509313511,0.0949002518802621,0.45577084811882473,0.6989923742659746
3901,-0.19999999999999996,0.7000000000000002,0.6000000000000001,0.7938926261462367,0.09549150281252641,0.8013359195876286,0.30512852980830774,0.7058444167751022,0.48876409633792894
3902,-0.19999999999999996,0.7000000000000002,0.7000000000000002,0.7938926261462367,0.09549150281252641,0.9643672493730618,0.571646111057247,0.8688757465605355,0.22224651508898963
3903,-0.19999999999999996,0.7000000000000002,0.8,0.7938926261462367,0.09549150281252641,0.9932642277502748,0.8174685537662261,0.8977727249377484,-0.02357592761998939
3904,-0.19999999999999996,0.7000000000000002,0.9000000000000001,0.7938926261462367,0.09549150281252641,0.8796798141156824,0.9715887829470102,0.784188311303156,-0.17769615680077355
3905,-0.19999999999999996,0.7000000000000002,1.0,0.7938926261462367,0.09549150281252641,0.6564232237067,0.9894886855079641,0.5609317208941736,-0.19559605936172741
3906,-0.19999999999999996,0.8,-1.0,0.7938926261462367,0.2061073738537634,0.010511314492036013,0.3435767762932999,-0.1955960593617274,0.45031584985293677
3907,-0.19999999999999996,0.8,-0.9,0.7938926261462367,0.2061073738537634,0.028411217052989376,0.12032018588431734,-0.17769615680077402,0.6735724402619193
3908,-0.19999999999999996,0.8,-0.8,0.7938926261462367,0.2061073738537634,0.1825314462337739,0.006735772249725285,-0.0235759276199895,0.7871568538965114
3909,-0.19999999999999996,0.8,-0.7,0.7938926261462367,0.2061073738537634,0.4283538889427527,0.03563275062693823,0.22224651508898932,0.7582598755192984
3910,-0.19999999999999996,0.8,-0.6,0.7938926261462367,0.2061073738537634,0.6948714701916927,0.19866408041237166,0.4887640963379293,0.5952285457338651
3911,-0.19999999999999996,0.8,-0.5,0.7938926261462367,0.2061073738537634,0.9050997481197381,0.44873764906864877,0.6989923742659747,0.3451549770775879
3912,-0.19999999999999996,0.8,-0.3999999999999999,0.7938926261462367,0.2061073738537634,0.9983132116827412,0.7136184953566602,0.7922058378289778,0.08027413078957646
3913,-0.19999999999999996,0.8,-0.29999999999999993,0.7938926261462367,0.2061073738537634,0.9475868406207979,0.9167947547029871,0.7414794667670345,-0.12290212855675042
3914,-0.19999999999999996,0.8,-0.19999999999999996,0.7938926261462367,0.2061073738537634,0.7675731230165596,0.999578124942121,0.5614657491627961,-0.20568549879588427
3915,-0.19999999999999996,0.8,-0.09999999999999998,0.7938926261462367,0.2061073738537634,0.5102697986577039,0.9380562529563299,0.3041624248039405,-0.1441636268100932
3916,-0.19999999999999996,0.8,0.0,0.7938926261462367,0.2061073738537634,0.25,0.75,0.043892626146236596,0.04389262614623668
3917,-0.19999999999999996,0.8,0.10000000000000009,0.7938926261462367,0.2061073738537634,0.06194374704367034,0.48973020134229606,-0.14416362681009307,0.3041624248039406
3918,-0.19999999999999996,0.8,0.20000000000000018,0.7938926261462367,0.2061073738537634,0.0004218750578790972,0.23242687698344033,-0.2056854987958843,0.5614657491627963
3919,-0.19999999999999996,0.8,0.30000000000000004,0.7938926261462367,0.2061073738537634,0.08320524529701309,0.052413159379202635,-0.12290212855675031,0.741479466767034
3920,-0.19999999999999996,0.8,0.40000000000000013,0.7938926261462367,0.2061073738537634,0.2863815046433399,0.0016867883172585615,0.08027413078957649,0.7922058378289781
3921,-0.19999999999999996,0.8,0.5,0.7938926261462367,0.2061073738537634,0.5512623509313511,0.0949002518802621,0.3451549770775877,0.6989923742659746
3922,-0.19999999999999996,0.8,0.6000000000000001,0.7938926261462367,0.2061073738537634,0.8013359195876286,0.30512852980830774,0.5952285457338652,0.48876409633792894
3923,-0.19999999999999996,0.8,0.7000000000000002,0.7938926261462367,0.2061073738537634,0.9643672493730618,0.571646111057247,0.7582598755192984,0.22224651508898963
3924,-0.19999999999999996,0.8,0.8,0.7938926261462367,0.2061073738537634,0.9932642277502748,0.8174685537662261,0.7871568538965114,-0.02357592761998939
3925,-0.19999999999999996,0.8,0.9000000000000001,0.7938926261462367,0.2061073738537634,0.8796798141156824,0.9715887829470102,0.673572440261919,-0.17769615680077355
3926,-0.19999999999999996,0.8,1.0,0.7938926261462367,0.2061073738537634,0.6564232237067,0.9894886855079641,0.4503158498529366,-0.19559605936172741
3927,-0.19999999999999996,0.9000000000000001,-1.0,0.7938926261462367,0.3454915028125266,0.010511314492036013,0.3435767762932999,-0.3349801883204906,0.45031584985293677
3928,-0.19999999999999996,0.9000000000000001,-0.9,0.7938926261462367,0.3454915028125266,0.028411217052989376,0.12032018588431734,-0.31708028575953723,0.6735724402619193
3929,-0.19999999999999996,0.9000000000000001,-0.8,0.7938926261462367,0.3454915028125266,0.1825314462337739,0.006735772249725285,-0.1629600565787527,0.7871568538965114
3930,-0.19999999999999996,0.9000000000000001,-0.7,0.7938926261462367,0.3454915028125266,0.4283538889427527,0.03563275062693823,0.08286238613022612,0.7582598755192984
3931,-0.19999999999999996,0.9000000000000001,-0.6,0.7938926261462367,0.3454915028125266,0.6948714701916927,0.19866408041237166,0.3493799673791661,0.5952285457338651
3932,-0.19999999999999996,0.9000000000000001,-0.5,0.7938926261462367,0.3454915028125266,0.9050997481197381,0.44873764906864877,0.5596082453072115,0.3451549770775879
3933,-0.19999999999999996,0.9000000000000001,-0.3999999999999999,0.7938926261462367,0.3454915028125266,0.9983132116827412,0.7136184953566602,0.6528217088702146,0.08027413078957646
3934,-0.19999999999999996,0.9000000000000001,-0.29999999999999993,0.7938926261462367,0.3454915028125266,0.9475868406207979,0.9167947547029871,0.6020953378082713,-0.12290212855675042
3935,-0.19999999999999996,0.9000000000000001,-0.19999999999999996,0.7938926261462367,0.3454915028125266,0.7675731230165596,0.999578124942121,0.42208162020403295,-0.20568549879588427
3936,-0.19999999999999996,0.9000000000000001,-0.09999999999999998,0.7938926261462367,0.3454915028125266,0.5102697986577039,0.9380562529563299,0.16477829584517734,-0.1441636268100932
3937,-0.19999999999999996,0.9000000000000001,0.0,0.7938926261462367,0.3454915028125266,0.25,0.75,-0.09549150281252661,0.04389262614623668
3938,-0.19999999999999996,0.9000000000000001,0.10000000000000009,0.7938926261462367,0.3454915028125266,0.06194374704367034,0.48973020134229606,-0.28354775576885627,0.3041624248039406
3939,-0.19999999999999996,0.9000000000000001,0.20000000000000018,0.7938926261462367,0.3454915028125266,0.0004218750578790972,0.23242687698344033,-0.3450696277546475,0.5614657491627963
3940,-0.19999999999999996,0.9000000000000001,0.30000000000000004,0.7938926261462367,0.3454915028125266,0.08320524529701309,0.052413159379202635,-0.2622862575155135,0.741479466767034
3941,-0.19999999999999996,0.9000000000000001,0.40000000000000013,0.7938926261462367,0.3454915028125266,0.2863815046433399,0.0016867883172585615,-0.05910999816918672,0.7922058378289781
3942,-0.19999999999999996,0.9000000000000001,0.5,0.7938926261462367,0.3454915028125266,0.5512623509313511,0.0949002518802621,0.2057708481188245,0.6989923742659746
3943,-0.19999999999999996,0.9000000000000001,0.6000000000000001,0.7938926261462367,0.3454915028125266,0.8013359195876286,0.30512852980830774,0.455844416775102,0.48876409633792894
3944,-0.19999999999999996,0.9000000000000001,0.7000000000000002,0.7938926261462367,0.3454915028125266,0.9643672493730618,0.571646111057247,0.6188757465605352,0.22224651508898963
3945,-0.19999999999999996,0.9000000000000001,0.8,0.7938926261462367,0.3454915028125266,0.9932642277502748,0.8174685537662261,0.6477727249377482,-0.02357592761998939
3946,-0.19999999999999996,0.9000000000000001,0.9000000000000001,0.7938926261462367,0.3454915028125266,0.8796798141156824,0.9715887829470102,0.5341883113031558,-0.17769615680077355
3947,-0.19999999999999996,0.9000000000000001,1.0,0.7938926261462367,0.3454915028125266,0.6564232237067,0.9894886855079641,0.3109317208941734,-0.19559605936172741
3948,-0.19999999999999996,1.0,-1.0,0.7938926261462367,0.5,0.010511314492036013,0.3435767762932999,-0.489488685507964,0.45031584985293677
3949,-0.19999999999999996,1.0,-0.9,0.7938926261462367,0.5,0.028411217052989376,0.12032018588431734,-0.4715887829470106,0.6735724402619193
3950,-0.19999999999999996,1.0,-0.8,0.7938926261462367,0.5,0.1825314462337739,0.006735772249725285,-0.31746855376622607,0.7871568538965114
3951,-0.19999999999999996,1.0,-0.7,0.7938926261462367,0.5,0.4283538889427527,0.03563275062693823,-0.07164611105724727,0.7582598755192984
3952,-0.19999999999999996,1.0,-0.6,0.7938926261462367,0.5,0.6948714701916927,0.19866408041237166,0.1948714701916927,0.5952285457338651
3953,-0.19999999999999996,1.0,-0.5,0.7938926261462367,0.5,0.9050997481197381,0.44873764906864877,0.40509974811973815,0.3451549770775879
3954,-0.19999999999999996,1.0,-0.3999999999999999,0.7938926261462367,0.5,0.9983132116827412,0.7136184953566602,0.49831321168274123,0.08027413078957646
3955,-0.19999999999999996,1.0,-0.29999999999999993,0.7938926261462367,0.5,0.9475868406207979,0.9167947547029871,0.4475868406207979,-0.12290212855675042
3956,-0.19999999999999996,1.0,-0.19999999999999996,0.7938926261462367,0.5,0.7675731230165596,0.999578124942121,0.26757312301655956,-0.20568549879588427
3957,-0.19999999999999996,1.0,-0.09999999999999998,0.7938926261462367,0.5,0.5102697986577039,0.9380562529563299,0.010269798657703944,-0.1441636268100932
3958,-0.19999999999999996,1.0,0.0,0.7938926261462367,0.5,0.25,0.75,-0.25,0.04389262614623668
3959,-0.19999999999999996,1.0,0.10000000000000009,0.7938926261462367,0.5,0.06194374704367034,0.48973020134229606,-0.43805625295632966,0.3041624248039406
3960,-0.19999999999999996,1.0,0.20000000000000018,0.7938926261462367,0.5,0.0004218750578790972,0.23242687698344033,-0.4995781249421209,0.5614657491627963
3961,-0.19999999999999996,1.0,0.30000000000000004,0.7938926261462367,0.5,0.08320524529701309,0.052413159379202635,-0.4167947547029869,0.741479466767034
3962,-0.19999999999999996,1.0,0.40000000000000013,0.7938926261462367,0.5,0.2863815046433399,0.0016867883172585615,-0.2136184953566601,0.7922058378289781
3963,-0.19999999999999996,1.0,0.5,0.7938926261462367,0.5,0.5512623509313511,0.0949002518802621,0.05126235093135112,0.6989923742659746
3964,-0.19999999999999996,1.0,0.6000000000000001,0.7938926261462367,0.5,0.8013359195876286,0.30512852980830774,0.3013359195876286,0.48876409633792894
3965,-0.19999999999999996,1.0,0.7000000000000002,0.7938926261462367,0.5,0.9643672493730618,0.571646111057247,0.46436724937306184,0.22224651508898963
3966,-0.19999999999999996,1.0,0.8,0.7938926261462367,0.5,0.9932642277502748,0.8174685537662261,0.4932642277502748,-0.02357592761998939
3967,-0.19999999999999996,1.0,0.9000000000000001,0.7938926261462367,0.5,0.8796798141156824,0.9715887829470102,0.3796798141156824,-0.17769615680077355
3968,-0.19999999999999996,1.0,1.0,0.7938926261462367,0.5,0.6564232237067,0.9894886855079641,0.15642322370670003,-0.19559605936172741
3969,-0.09999999999999998,-1.0,-1.0,0.6545084971874736,0.5,0.010511314492036013,0.3435767762932999,-0.489488685507964,0.3109317208941737
3970,-0.09999999999999998,-1.0,-0.9,0.6545084971874736,0.5,0.028411217052989376,0.12032018588431734,-0.4715887829470106,0.5341883113031562
3971,-0.09999999999999998,-1.0,-0.8,0.6545084971874736,0.5,0.1825314462337739,0.006735772249725285,-0.31746855376622607,0.6477727249377483
3972,-0.09999999999999998,-1.0,-0.7,0.6545084971874736,0.5,0.4283538889427527,0.03563275062693823,-0.07164611105724727,0.6188757465605353
3973,-0.09999999999999998,-1.0,-0.6,0.6545084971874736,0.5,0.6948714701916927,0.19866408041237166,0.1948714701916927,0.45584441677510196
3974,-0.09999999999999998,-1.0,-0.5,0.6545084971874736,0.5,0.9050997481197381,0.44873764906864877,0.40509974811973815,0.20577084811882485
3975,-0.09999999999999998,-1.0,-0.3999999999999999,0.6545084971874736,0.5,0.9983132116827412,0.7136184953566602,0.49831321168274123,-0.059109998169186606
3976,-0.09999999999999998,-1.0,-0.29999999999999993,0.6545084971874736,0.5,0.9475868406207979,0.9167947547029871,0.4475868406207979,-0.2622862575155135
3977,-0.09999999999999998,-1.0,-0.19999999999999996,0.6545084971874736,0.5,0.7675731230165596,0.999578124942121,0.26757312301655956,-0.34506962775464733
3978,-0.09999999999999998,-1.0,-0.09999999999999998,0.6545084971874736,0.5,0.5102697986577039,0.9380562529563299,0.010269798657703944,-0.28354775576885627
3979,-0.09999999999999998,-1.0,0.0,0.6545084971874736,0.5,0.25,0.75,-0.25,-0.09549150281252639
3980,-0.09999999999999998,-1.0,0.10000000000000009,0.6545084971874736,0.5,0.06194374704367034,0.48973020134229606,-0.43805625295632966,0.16477829584517756
3981,-0.09999999999999998,-1.0,0.20000000000000018,0.6545084971874736,0.5,0.0004218750578790972,0.23242687698344033,-0.4995781249421209,0.4220816202040333
3982,-0.09999999999999998,-1.0,0.30000000000000004,0.6545084971874736,0.5,0.08320524529701309,0.052413159379202635,-0.4167947547029869,0.602095337808271
3983,-0.09999999999999998,-1.0,0.40000000000000013,0.6545084971874736,0.5,0.2863815046433399,0.0016867883172585615,-0.2136184953566601,0.6528217088702151
3984,-0.09999999999999998,-1.0,0.5,0.6545084971874736,0.5,0.5512623509313511,0.0949002518802621,0.05126235093135112,0.5596082453072115
3985,-0.09999999999999998,-1.0,0.6000000000000001,0.6545084971874736,0.5,0.8013359195876286,0.30512852980830774,0.3013359195876286,0.3493799673791659
3986,-0.09999999999999998,-1.0,0.7000000000000002,0.6545084971874736,0.5,0.9643672493730618,0.571646111057247,0.46436724937306184,0.08286238613022656
3987,-0.09999999999999998,-1.0,0.8,0.6545084971874736,0.5,0.9932642277502748,0.8174685537662261,0.4932642277502748,-0.16296005657875245
3988,-0.09999999999999998,-1.0,0.9000000000000001,0.6545084971874736,0.5,0.8796798141156824,0.9715887829470102,0.3796798141156824,-0.3170802857595366
3989,-0.09999999999999998,-1.0,1.0,0.6545084971874736,0.5,0.6564232237067,0.9894886855079641,0.15642322370670003,-0.3349801883204905
3990,-0.09999999999999998,-0.9,-1.0,0.6545084971874736,0.6545084971874736,0.010511314492036013,0.3435767762932999,-0.6439971826954376,0.3109317208941737
3991,-0.09999999999999998,-0.9,-0.9,0.6545084971874736,0.6545084971874736,0.028411217052989376,0.12032018588431734,-0.6260972801344843,0.5341883113031562
3992,-0.09999999999999998,-0.9,-0.8,0.6545084971874736,0.6545084971874736,0.1825314462337739,0.006735772249725285,-0.4719770509536997,0.6477727249377483
3993,-0.09999999999999998,-0.9,-0.7,0.6545084971874736,0.6545084971874736,0.4283538889427527,0.03563275062693823,-0.2261546082447209,0.6188757465605353
3994,-0.09999999999999998,-0.9,-0.6,0.6545084971874736,0.6545084971874736,0.6948714701916927,0.19866408041237166,0.040362973004219094,0.45584441677510196
3995,-0.09999999999999998,-0.9,-0.5,0.6545084971874736,0.6545084971874736,0.9050997481197381,0.44873764906864877,0.25059125093226453,0.20577084811882485
3996,-0.09999999999999998,-0.9,-0.3999999999999999,0.6545084971874736,0.6545084971874736,0.9983132116827412,0.7136184953566602,0.3438047144952676,-0.059109998169186606
3997,-0.09999999999999998,-0.9,-0.29999999999999993,0.6545084971874736,0.6545084971874736,0.9475868406207979,0.9167947547029871,0.2930783434333243,-0.2622862575155135
3998,-0.09999999999999998,-0.9,-0.19999999999999996,0.6545084971874736,0.6545084971874736,0.7675731230165596,0.999578124942121,0.11306462582908594,-0.34506962775464733
3999,-0.09999999999999998,-0.9,-0.09999999999999998,0.6545084971874736,0.6545084971874736,0.5102697986577039,0.9380562529563299,-0.14423869852976967,-0.28354775576885627
4000,-0.09999999999999998,-0.9,0.0,0.6545084971874736,0.6545084971874736,0.25,0.75,-0.4045084971874736,-0.09549150281252639
4001,-0.09999999999999998,-0.9,0.10000000000000009,0.6545084971874736,0.6545084971874736,0.06194374704367034,0.48973020134229606,-0.5925647501438033,0.16477829584517756
4002,-0.09999999999999998,-0.9,0.20000000000000018,0.6545084971874736,0.6545084971874736,0.0004218750578790972,0.23242687698344033,-0.6540866221295946,0.4220816202040333
4003,-0.09999999999999998,-0.9,0.30000000000000004,0.6545084971874736,0.6545084971874736,0.08320524529701309,0.052413159379202635,-0.5713032518904605,0.602095337808271
4004,-0.09999999999999998,-0.9,0.40000000000000013,0.6545084971874736,0.6545084971874736,0.2863815046433399,0.0016867883172585615,-0.3681269925441337,0.6528217088702151
4005,-0.09999999999999998,-0.9,0.5,0.6545084971874736,0.6545084971874736,0.5512623509313511,0.0949002518802621,-0.1032461462561225,0.5596082453072115
4006,-0.09999999999999998,-0.9,0.6000000000000001,0.6545084971874736,0.6545084971874736,0.8013359195876286,0.30512852980830774,0.146827422400155,0.3493799673791659
4007,-0.09999999999999998,-0.9,0.7000000000000002,0.6545084971874736,0.6545084971874736,0.9643672493730618,0.571646111057247,0.3098587521855882,0.08286238613022656
